symbol,min_spread,phi,open_mult,rho,zeta,theta_kappa,classifier_threshold,train_sharpe,test_sharpe,test_pnl,total_pnl,avg_daily_pnl,profitable_days,test_days,pnl_std
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.5,-2.4761,5.8225,-23406.53,-20917.96,-4183.59,3,4,38363.11
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.6,-3.4035,5.4425,-27388.14,-25006.3,-5001.26,3,4,38193.1
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.4,-13.4741,6.61,-40635.54,-48347.16,-9669.43,2,4,28777.05
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.5,-13.077,6.7375,-27873.42,-35525.07,-7105.01,2,4,30580.88
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.6,-21.5418,6.8725,-19044.52,-28290.92,-5658.18,2,4,31699.51
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.4,1.4032,0.7975,-4621.95,-7595.41,-1519.08,2,4,31487.87
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.5,2.3975,1.2875,6776.5,4346.45,869.29,2,4,31920.84
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.6,5.3574,1.315,1506.12,876.03,175.21,2,4,33896.95
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.4,-1.8124,6.1825,-10396.62,-6840.46,-1368.09,3,4,40494.74
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.5,-2.3994,5.8875,-23096.93,-20604.37,-4120.87,3,4,38349.33
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.6,-3.5151,5.4425,-27384.14,-25162.15,-5032.43,3,4,38187.08
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.4,-14.5446,6.5975,-40022.98,-48318.3,-9663.66,2,4,28629.7
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.5,-13.8005,6.735,-23876.89,-32100.24,-6420.05,2,4,31173.87
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.6,-21.5435,6.8725,-19048.52,-28294.92,-5658.98,2,4,31701.76
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.4,1.4032,0.7975,-4617.95,-7591.41,-1518.28,2,4,31484.08
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.5,2.3976,1.2875,6780.49,4350.45,870.09,2,4,31922.16
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.6,5.3574,1.315,1510.12,880.02,176.0,2,4,33898.22
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.4,-1.8108,6.2,-9365.74,-5809.58,-1161.92,3,4,40352.16
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.5,-2.3827,5.8975,-23040.96,-20544.4,-4108.88,3,4,38353.73
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.6,-3.515,5.4425,-27376.15,-25154.15,-5030.83,3,4,38189.52
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.4,-14.5889,6.5725,-40702.3,-48997.62,-9799.52,2,4,28034.68
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.5,-13.8229,6.705,-25129.84,-33353.19,-6670.64,2,4,30786.23
HCLTECH26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.6,-21.5452,6.8725,-19052.52,-28298.92,-5659.78,2,4,31701.53
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.3,1.0,0.4,-12.0159,0.0,-2626.81,-2626.81,-525.36,0,4,510.95
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.3,1.0,0.5,-11.8104,0.0,-2308.13,-2308.13,-461.63,0,4,432.44
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.3,1.0,0.6,-11.8104,0.0,-2288.64,-2288.64,-457.73,0,4,426.83
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.3,1.5,0.4,5.217,16.0925,12259.28,13264.38,2652.88,4,4,10085.16
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.3,1.5,0.5,5.5686,18.81,16910.56,18102.71,3620.54,4,4,10568.63
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.3,1.5,0.6,5.5726,19.09,18372.02,19564.16,3912.83,4,4,10762.68
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.3,2.0,0.4,-5.3524,10.34,76992.2,73451.87,14690.37,3,4,28651.49
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.3,2.0,0.5,-6.1849,9.9975,88671.74,84071.14,16814.23,3,4,31522.08
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.3,2.0,0.6,-4.6307,10.1,90414.71,85827.1,17165.42,3,4,31883.77
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.5,1.0,0.4,-12.0159,0.0,-2626.81,-2626.81,-525.36,0,4,510.95
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.5,1.0,0.5,-11.8104,0.0,-2308.13,-2308.13,-461.63,0,4,432.44
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.5,1.0,0.6,-11.8104,0.0,-2288.64,-2288.64,-457.73,0,4,426.83
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.5,1.5,0.4,5.217,16.0925,12265.78,13270.88,2654.18,4,4,10085.74
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.5,1.5,0.5,5.5686,18.81,16910.56,18102.7,3620.54,4,4,10568.63
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.5,1.5,0.6,5.5726,19.09,18372.01,19564.16,3912.83,4,4,10762.68
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.5,2.0,0.4,-5.3523,10.3425,76998.68,73458.35,14691.67,3,4,28652.81
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.5,2.0,0.5,-6.1849,10.0,88671.74,84071.14,16814.23,3,4,31522.08
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,0.5,2.0,0.6,-4.6307,10.1,90414.71,85827.1,17165.42,3,4,31883.77
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,1.0,1.0,0.4,-12.0159,0.0,-2626.81,-2626.81,-525.36,0,4,510.95
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,1.0,1.0,0.5,-11.8104,0.0,-2308.13,-2308.13,-461.63,0,4,432.44
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,1.0,1.0,0.6,-11.8104,0.0,-2288.64,-2288.64,-457.73,0,4,426.83
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,1.0,1.5,0.4,5.217,16.0925,12272.27,13277.38,2655.48,4,4,10086.32
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,1.0,1.5,0.5,5.5686,18.8125,16917.06,18109.2,3621.84,4,4,10569.54
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,1.0,1.5,0.6,5.5726,19.09,18372.01,19564.16,3912.83,4,4,10762.68
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,1.0,2.0,0.4,-5.3521,10.3425,77011.67,73471.34,14694.27,3,4,28652.96
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,1.0,2.0,0.5,-5.2876,10.21,89206.71,84606.11,16921.22,3,4,31465.76
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.2,1.0,2.0,0.6,-4.6307,10.1,90414.71,85827.1,17165.42,3,4,31883.77
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.3,1.0,0.4,-12.0159,0.0,-2626.81,-2626.81,-525.36,0,4,510.95
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.3,1.0,0.5,-11.8104,0.0,-2308.13,-2308.13,-461.63,0,4,432.44
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.3,1.0,0.6,-11.8104,0.0,-2288.64,-2288.64,-457.73,0,4,426.83
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.3,1.5,0.4,5.217,16.0925,12259.28,13264.38,2652.88,4,4,10085.16
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.3,1.5,0.5,5.5686,18.81,16910.56,18102.71,3620.54,4,4,10568.63
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.3,1.5,0.6,5.5726,19.09,18372.02,19564.16,3912.83,4,4,10762.68
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.3,2.0,0.4,-5.3524,10.34,76992.2,73451.87,14690.37,3,4,28651.49
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.3,2.0,0.5,-6.1849,9.9975,88671.74,84071.14,16814.23,3,4,31522.08
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.3,2.0,0.6,-4.6307,10.1,90414.71,85827.1,17165.42,3,4,31883.77
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.5,1.0,0.4,-12.0159,0.0,-2626.81,-2626.81,-525.36,0,4,510.95
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.5,1.0,0.5,-11.8104,0.0,-2308.13,-2308.13,-461.63,0,4,432.44
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.5,1.0,0.6,-11.8104,0.0,-2288.64,-2288.64,-457.73,0,4,426.83
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.5,1.5,0.4,5.217,16.0925,12265.78,13270.88,2654.18,4,4,10085.74
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.5,1.5,0.5,5.5686,18.81,16910.56,18102.7,3620.54,4,4,10568.63
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.5,1.5,0.6,5.5726,19.09,18372.01,19564.16,3912.83,4,4,10762.68
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.5,2.0,0.4,-5.3523,10.3425,76998.68,73458.35,14691.67,3,4,28652.81
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.5,2.0,0.5,-6.1849,10.0,88671.74,84071.14,16814.23,3,4,31522.08
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,0.5,2.0,0.6,-4.6307,10.1,90414.71,85827.1,17165.42,3,4,31883.77
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,1.0,1.0,0.4,-12.0159,0.0,-2626.81,-2626.81,-525.36,0,4,510.95
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,1.0,1.0,0.5,-11.8104,0.0,-2308.13,-2308.13,-461.63,0,4,432.44
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,1.0,1.0,0.6,-11.8104,0.0,-2288.64,-2288.64,-457.73,0,4,426.83
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,1.0,1.5,0.4,5.217,16.0925,12272.27,13277.38,2655.48,4,4,10086.32
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,1.0,1.5,0.5,5.5686,18.8125,16917.06,18109.2,3621.84,4,4,10569.54
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,1.0,1.5,0.6,5.5726,19.09,18372.01,19564.16,3912.83,4,4,10762.68
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,1.0,2.0,0.4,-5.3521,10.3425,77011.67,73471.34,14694.27,3,4,28652.96
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,1.0,2.0,0.5,-5.2876,10.21,89206.71,84606.11,16921.22,3,4,31465.76
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.3,1.0,2.0,0.6,-4.6307,10.1,90414.71,85827.1,17165.42,3,4,31883.77
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.3,1.0,0.4,-12.0159,0.0,-2626.81,-2626.81,-525.36,0,4,510.95
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.3,1.0,0.5,-11.8104,0.0,-2308.13,-2308.13,-461.63,0,4,432.44
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.3,1.0,0.6,-11.8104,0.0,-2288.64,-2288.64,-457.73,0,4,426.83
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.3,1.5,0.4,5.217,16.0925,12259.28,13264.38,2652.88,4,4,10085.16
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.3,1.5,0.5,5.5686,18.81,16910.56,18102.71,3620.54,4,4,10568.63
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.3,1.5,0.6,5.5726,19.09,18372.02,19564.16,3912.83,4,4,10762.68
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.3,2.0,0.4,-5.3524,10.34,76992.2,73451.87,14690.37,3,4,28651.49
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.3,2.0,0.5,-6.1849,9.9975,88671.74,84071.14,16814.23,3,4,31522.08
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.3,2.0,0.6,-4.6307,10.1,90414.71,85827.1,17165.42,3,4,31883.77
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.5,1.0,0.4,-12.0159,0.0,-2626.81,-2626.81,-525.36,0,4,510.95
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.5,1.0,0.5,-11.8104,0.0,-2308.13,-2308.13,-461.63,0,4,432.44
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.5,1.0,0.6,-11.8104,0.0,-2288.64,-2288.64,-457.73,0,4,426.83
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.5,1.5,0.4,5.217,16.0925,12265.78,13270.88,2654.18,4,4,10085.74
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.5,1.5,0.5,5.5686,18.81,16910.56,18102.7,3620.54,4,4,10568.63
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.5,1.5,0.6,5.5726,19.09,18372.01,19564.16,3912.83,4,4,10762.68
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.5,2.0,0.4,-5.3523,10.3425,76998.68,73458.35,14691.67,3,4,28652.81
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.5,2.0,0.5,-6.1849,10.0,88671.74,84071.14,16814.23,3,4,31522.08
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,0.5,2.0,0.6,-4.6307,10.1,90414.71,85827.1,17165.42,3,4,31883.77
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,1.0,1.0,0.4,-12.0159,0.0,-2626.81,-2626.81,-525.36,0,4,510.95
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,1.0,1.0,0.5,-11.8104,0.0,-2308.13,-2308.13,-461.63,0,4,432.44
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,1.0,1.0,0.6,-11.8104,0.0,-2288.64,-2288.64,-457.73,0,4,426.83
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,1.0,1.5,0.4,5.217,16.0925,12272.27,13277.38,2655.48,4,4,10086.32
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,1.0,1.5,0.5,5.5686,18.8125,16917.06,18109.2,3621.84,4,4,10569.54
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,1.0,1.5,0.6,5.5726,19.09,18372.01,19564.16,3912.83,4,4,10762.68
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,1.0,2.0,0.4,-5.3521,10.3425,77011.67,73471.34,14694.27,3,4,28652.96
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,1.0,2.0,0.5,-5.2876,10.21,89206.71,84606.11,16921.22,3,4,31465.76
HDFCBANK26JUNFUT,0.05,0.0005,2.0,0.5,1.0,2.0,0.6,-4.6307,10.1,90414.71,85827.1,17165.42,3,4,31883.77
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.3,1.0,0.4,1.1309,6.705,48943.99,48067.39,9613.48,3,4,32023.08
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.3,1.0,0.5,2.5336,3.95,35767.82,44444.68,8888.94,3,4,29211.02
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.3,1.0,0.6,-0.3837,4.7875,35670.26,44347.13,8869.43,3,4,30978.88
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.3,1.5,0.4,1.4859,4.6325,20416.32,55356.41,11071.28,2,4,40695.03
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.3,1.5,0.5,-1.7321,4.0325,3078.12,37185.26,7437.05,3,4,42709.68
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.3,1.5,0.6,-1.3412,4.8975,11631.46,41922.93,8384.59,3,4,41621.83
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.3,2.0,0.4,-17.4065,6.2625,-59366.82,-69121.09,-13824.22,1,4,43860.66
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.3,2.0,0.5,-21.5608,5.9925,-68221.82,-83215.13,-16643.03,1,4,43176.02
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.3,2.0,0.6,-22.9646,6.1075,-60511.86,-76321.76,-15264.35,1,4,43427.6
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.5,1.0,0.4,1.1284,6.705,48929.99,48053.39,9610.68,3,4,32021.06
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.5,1.0,0.5,2.5267,3.95,35760.82,44437.68,8887.54,3,4,29211.46
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.5,1.0,0.6,-0.3837,4.79,35677.26,44354.13,8870.83,3,4,30979.47
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.5,1.5,0.4,-0.1654,4.5625,11726.08,46666.17,9333.23,2,4,41720.76
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.5,1.5,0.5,-1.01,4.1475,7733.3,41840.43,8368.09,3,4,42092.55
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.5,1.5,0.6,-1.3412,4.8975,11631.46,41922.93,8384.59,3,4,41621.83
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.5,2.0,0.4,-17.3825,6.225,-60820.47,-70574.18,-14114.84,1,4,43320.28
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.5,2.0,0.5,-20.7025,5.9675,-66044.15,-81044.47,-16208.89,1,4,44202.1
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,0.5,2.0,0.6,-22.401,6.16,-55121.05,-70930.94,-14186.19,1,4,43520.06
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,1.0,1.0,0.4,1.1196,6.705,48936.98,48053.39,9610.68,3,4,32019.44
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,1.0,1.0,0.5,2.5271,3.95,35767.81,44444.68,8888.94,3,4,29209.21
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,1.0,1.0,0.6,-0.3834,4.79,35684.26,44361.12,8872.22,3,4,30977.35
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,1.0,1.5,0.4,0.1494,4.6775,15961.24,53176.91,10635.38,2,4,43302.62
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,1.0,1.5,0.5,-0.6805,4.275,11954.47,48344.18,9668.84,3,4,43640.26
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,1.0,1.5,0.6,-1.3484,4.7875,11446.27,41737.74,8347.55,3,4,41674.93
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,1.0,2.0,0.4,-17.3828,6.175,-62757.46,-72511.18,-14502.24,1,4,42772.87
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,1.0,2.0,0.5,-20.6874,5.9675,-66051.17,-81030.49,-16206.1,1,4,44199.87
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.2,1.0,2.0,0.6,-22.389,6.16,-55128.05,-70923.94,-14184.79,1,4,43517.51
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.3,1.0,0.4,1.1309,6.705,48943.99,48067.39,9613.48,3,4,32023.08
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.3,1.0,0.5,2.5336,3.95,35767.82,44444.68,8888.94,3,4,29211.02
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.3,1.0,0.6,-0.3837,4.7875,35670.26,44347.13,8869.43,3,4,30978.88
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.3,1.5,0.4,1.4859,4.6325,20416.32,55356.41,11071.28,2,4,40695.03
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.3,1.5,0.5,-1.7321,4.0325,3078.12,37185.26,7437.05,3,4,42709.68
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.3,1.5,0.6,-1.3412,4.8975,11631.46,41922.93,8384.59,3,4,41621.83
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.3,2.0,0.4,-17.4065,6.2625,-59366.82,-69121.09,-13824.22,1,4,43860.66
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.3,2.0,0.5,-21.5608,5.9925,-68221.82,-83215.13,-16643.03,1,4,43176.02
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.3,2.0,0.6,-22.9646,6.1075,-60511.86,-76321.76,-15264.35,1,4,43427.6
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.5,1.0,0.4,1.1284,6.705,48929.99,48053.39,9610.68,3,4,32021.06
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.5,1.0,0.5,2.5267,3.95,35760.82,44437.68,8887.54,3,4,29211.46
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.5,1.0,0.6,-0.3837,4.79,35677.26,44354.13,8870.83,3,4,30979.47
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.5,1.5,0.4,-0.1654,4.5625,11726.08,46666.17,9333.23,2,4,41720.76
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.5,1.5,0.5,-1.01,4.1475,7733.3,41840.43,8368.09,3,4,42092.55
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.5,1.5,0.6,-1.3412,4.8975,11631.46,41922.93,8384.59,3,4,41621.83
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.5,2.0,0.4,-17.3825,6.225,-60820.47,-70574.18,-14114.84,1,4,43320.28
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.5,2.0,0.5,-20.7025,5.9675,-66044.15,-81044.47,-16208.89,1,4,44202.1
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,0.5,2.0,0.6,-22.401,6.16,-55121.05,-70930.94,-14186.19,1,4,43520.06
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,1.0,1.0,0.4,1.1196,6.705,48936.98,48053.39,9610.68,3,4,32019.44
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,1.0,1.0,0.5,2.5271,3.95,35767.81,44444.68,8888.94,3,4,29209.21
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,1.0,1.0,0.6,-0.3834,4.79,35684.26,44361.12,8872.22,3,4,30977.35
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,1.0,1.5,0.4,0.1494,4.6775,15961.24,53176.91,10635.38,2,4,43302.62
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,1.0,1.5,0.5,-0.6805,4.275,11954.47,48344.18,9668.84,3,4,43640.26
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,1.0,1.5,0.6,-1.3484,4.7875,11446.27,41737.74,8347.55,3,4,41674.93
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,1.0,2.0,0.4,-17.3828,6.175,-62757.46,-72511.18,-14502.24,1,4,42772.87
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,1.0,2.0,0.5,-20.6874,5.9675,-66051.17,-81030.49,-16206.1,1,4,44199.87
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.3,1.0,2.0,0.6,-22.389,6.16,-55128.05,-70923.94,-14184.79,1,4,43517.51
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.3,1.0,0.4,1.1309,6.705,48943.99,48067.39,9613.48,3,4,32023.08
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.3,1.0,0.5,2.5336,3.95,35767.82,44444.68,8888.94,3,4,29211.02
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.3,1.0,0.6,-0.3837,4.7875,35670.26,44347.13,8869.43,3,4,30978.88
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.3,1.5,0.4,1.4859,4.6325,20416.32,55356.41,11071.28,2,4,40695.03
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.3,1.5,0.5,-1.7321,4.0325,3078.12,37185.26,7437.05,3,4,42709.68
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.3,1.5,0.6,-1.3412,4.8975,11631.46,41922.93,8384.59,3,4,41621.83
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.3,2.0,0.4,-17.4065,6.2625,-59366.82,-69121.09,-13824.22,1,4,43860.66
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.3,2.0,0.5,-21.5608,5.9925,-68221.82,-83215.13,-16643.03,1,4,43176.02
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.3,2.0,0.6,-22.9646,6.1075,-60511.86,-76321.76,-15264.35,1,4,43427.6
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.5,1.0,0.4,1.1284,6.705,48929.99,48053.39,9610.68,3,4,32021.06
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.5,1.0,0.5,2.5267,3.95,35760.82,44437.68,8887.54,3,4,29211.46
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.5,1.0,0.6,-0.3837,4.79,35677.26,44354.13,8870.83,3,4,30979.47
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.5,1.5,0.4,-0.1654,4.5625,11726.08,46666.17,9333.23,2,4,41720.76
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.5,1.5,0.5,-1.01,4.1475,7733.3,41840.43,8368.09,3,4,42092.55
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.5,1.5,0.6,-1.3412,4.8975,11631.46,41922.93,8384.59,3,4,41621.83
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.5,2.0,0.4,-17.3825,6.225,-60820.47,-70574.18,-14114.84,1,4,43320.28
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.5,2.0,0.5,-20.7025,5.9675,-66044.15,-81044.47,-16208.89,1,4,44202.1
ICICIBANK26JUNFUT,0.05,0.0005,3.0,0.5,0.5,2.0,0.6,-22.401,6.16,-55121.05,-70930.94,-14186.19,1,4,43520.06
