symbol,gamma,kappa,min_spread,open_mult,train_sharpe,train_pnl,test_sharpe,test_pnl,total_pnl,avg_daily_pnl,profitable_days,test_days,pnl_std
GRASIM26JUNFUT,0.005,1.0,0.05,1.0,3.9044,-76447.84,4.705,-96145.11,-125973.06,-25194.61,0,4,12616.86
GRASIM26JUNFUT,0.005,1.0,0.05,1.5,5.2752,-54041.93,5.0125,-74529.29,-88598.72,-17719.74,0,4,14293.45
GRASIM26JUNFUT,0.005,1.0,0.05,2.0,2.2375,-86850.63,4.9275,-75218.26,-121027.23,-24205.45,0,4,16668.61
GRASIM26JUNFUT,0.005,1.0,0.05,3.0,4.191,-64501.79,4.5475,-83350.05,-104601.71,-20920.34,0,4,14524.92
GRASIM26JUNFUT,0.005,1.0,0.1,1.0,3.9044,-76447.84,4.705,-96145.11,-125973.06,-25194.61,0,4,12616.86
GRASIM26JUNFUT,0.005,1.0,0.1,1.5,5.2752,-54041.93,5.0125,-74529.29,-88598.72,-17719.74,0,4,14293.45
GRASIM26JUNFUT,0.005,1.0,0.1,2.0,2.2375,-86850.63,4.9275,-75218.26,-121027.23,-24205.45,0,4,16668.61
GRASIM26JUNFUT,0.005,1.0,0.1,3.0,4.191,-64501.79,4.5475,-83350.05,-104601.71,-20920.34,0,4,14524.92
GRASIM26JUNFUT,0.005,1.0,0.25,1.0,3.9044,-76447.84,4.705,-96145.11,-125973.06,-25194.61,0,4,12616.86
GRASIM26JUNFUT,0.005,1.0,0.25,1.5,5.2752,-54041.93,5.0125,-74529.29,-88598.72,-17719.74,0,4,14293.45
GRASIM26JUNFUT,0.005,1.0,0.25,2.0,2.2375,-86850.63,4.9275,-75218.26,-121027.23,-24205.45,0,4,16668.61
GRASIM26JUNFUT,0.005,1.0,0.25,3.0,4.191,-64501.79,4.5475,-83350.05,-104601.71,-20920.34,0,4,14524.92
GRASIM26JUNFUT,0.005,1.0,0.5,1.0,3.9044,-76447.84,4.705,-96145.11,-125973.06,-25194.61,0,4,12616.86
GRASIM26JUNFUT,0.005,1.0,0.5,1.5,5.2752,-54041.93,5.0125,-74529.29,-88598.72,-17719.74,0,4,14293.45
GRASIM26JUNFUT,0.005,1.0,0.5,2.0,2.2375,-86850.63,4.9275,-75218.26,-121027.23,-24205.45,0,4,16668.61
GRASIM26JUNFUT,0.005,1.0,0.5,3.0,4.191,-64501.79,4.5475,-83350.05,-104601.71,-20920.34,0,4,14524.92
GRASIM26JUNFUT,0.005,1.5,0.05,1.0,2.2258,-146234.14,3.215,-182962.81,-234140.58,-46828.12,0,4,26426.06
GRASIM26JUNFUT,0.005,1.5,0.05,1.5,3.4365,-125001.63,3.565,-160341.57,-194013.92,-38802.78,1,4,28036.49
GRASIM26JUNFUT,0.005,1.5,0.05,2.0,3.6621,-115572.45,3.22,-162103.55,-188161.0,-37632.2,1,4,29687.92
GRASIM26JUNFUT,0.005,1.5,0.05,3.0,2.1937,-117014.55,4.045,-118126.4,-165059.69,-33011.94,1,4,24697.18
GRASIM26JUNFUT,0.005,1.5,0.1,1.0,2.2258,-146234.14,3.215,-182962.81,-234140.58,-46828.12,0,4,26426.06
GRASIM26JUNFUT,0.005,1.5,0.1,1.5,3.4365,-125001.63,3.565,-160341.57,-194013.92,-38802.78,1,4,28036.49
GRASIM26JUNFUT,0.005,1.5,0.1,2.0,3.6621,-115572.45,3.22,-162103.55,-188161.0,-37632.2,1,4,29687.92
GRASIM26JUNFUT,0.005,1.5,0.1,3.0,2.1937,-117014.55,4.045,-118126.4,-165059.69,-33011.94,1,4,24697.18
GRASIM26JUNFUT,0.005,1.5,0.25,1.0,2.2258,-146234.14,3.215,-182962.81,-234140.58,-46828.12,0,4,26426.06
GRASIM26JUNFUT,0.005,1.5,0.25,1.5,3.4365,-125001.63,3.565,-160341.57,-194013.92,-38802.78,1,4,28036.49
GRASIM26JUNFUT,0.005,1.5,0.25,2.0,3.6621,-115572.45,3.22,-162103.55,-188161.0,-37632.2,1,4,29687.92
GRASIM26JUNFUT,0.005,1.5,0.25,3.0,2.1937,-117014.55,4.045,-118126.4,-165059.69,-33011.94,1,4,24697.18
GRASIM26JUNFUT,0.005,1.5,0.5,1.0,2.2258,-146234.14,3.215,-182962.81,-234140.58,-46828.12,0,4,26426.06
GRASIM26JUNFUT,0.005,1.5,0.5,1.5,3.4365,-125001.63,3.565,-160341.57,-194013.92,-38802.78,1,4,28036.49
GRASIM26JUNFUT,0.005,1.5,0.5,2.0,3.6621,-115572.45,3.22,-162103.55,-188161.0,-37632.2,1,4,29687.92
GRASIM26JUNFUT,0.005,1.5,0.5,3.0,2.1937,-117014.55,4.045,-118126.4,-165059.69,-33011.94,1,4,24697.18
GRASIM26JUNFUT,0.005,2.0,0.05,1.0,1.9273,-169455.08,2.5475,-240029.58,-293947.17,-58789.43,0,4,31158.67
GRASIM26JUNFUT,0.005,2.0,0.05,1.5,1.9979,-167129.89,2.35,-243164.88,-296427.77,-59285.55,0,4,28260.09
GRASIM26JUNFUT,0.005,2.0,0.05,2.0,1.7169,-167675.65,2.2875,-234540.22,-286618.87,-57323.77,0,4,29830.09
GRASIM26JUNFUT,0.005,2.0,0.05,3.0,2.6046,-145530.97,2.7675,-205488.34,-247426.42,-49485.28,0,4,30439.77
GRASIM26JUNFUT,0.005,2.0,0.1,1.0,1.9273,-169455.08,2.5475,-240029.58,-293947.17,-58789.43,0,4,31158.67
GRASIM26JUNFUT,0.005,2.0,0.1,1.5,1.9979,-167129.89,2.35,-243164.88,-296427.77,-59285.55,0,4,28260.09
GRASIM26JUNFUT,0.005,2.0,0.1,2.0,1.7169,-167675.65,2.2875,-234540.22,-286618.87,-57323.77,0,4,29830.09
GRASIM26JUNFUT,0.005,2.0,0.1,3.0,2.6046,-145530.97,2.7675,-205488.34,-247426.42,-49485.28,0,4,30439.77
GRASIM26JUNFUT,0.005,2.0,0.25,1.0,1.9273,-169455.08,2.5475,-240029.58,-293947.17,-58789.43,0,4,31158.67
GRASIM26JUNFUT,0.005,2.0,0.25,1.5,1.9979,-167129.89,2.35,-243164.88,-296427.77,-59285.55,0,4,28260.09
GRASIM26JUNFUT,0.005,2.0,0.25,2.0,1.7169,-167675.65,2.2875,-234540.22,-286618.87,-57323.77,0,4,29830.09
GRASIM26JUNFUT,0.005,2.0,0.25,3.0,2.6046,-145530.97,2.7675,-205488.34,-247426.42,-49485.28,0,4,30439.77
GRASIM26JUNFUT,0.005,2.0,0.5,1.0,1.9273,-169455.08,2.5475,-240029.58,-293947.17,-58789.43,0,4,31158.67
GRASIM26JUNFUT,0.005,2.0,0.5,1.5,1.9979,-167129.89,2.35,-243164.88,-296427.77,-59285.55,0,4,28260.09
GRASIM26JUNFUT,0.005,2.0,0.5,2.0,1.7169,-167675.65,2.2875,-234540.22,-286618.87,-57323.77,0,4,29830.09
GRASIM26JUNFUT,0.005,2.0,0.5,3.0,2.6046,-145530.97,2.7675,-205488.34,-247426.42,-49485.28,0,4,30439.77
EXIDEIND26JUNFUT,0.0005,1.0,0.05,1.0,0.0,-4458.96,0.0,-8857.93,-5677.81,-1135.56,2,4,4803.72
EXIDEIND26JUNFUT,0.0005,1.0,0.05,1.5,0.0,-4322.63,0.0,-4923.33,-4974.28,-994.86,1,4,2439.39
EXIDEIND26JUNFUT,0.0005,1.0,0.05,2.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.0005,1.0,0.05,3.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.0005,1.0,0.1,1.0,0.0,-4458.96,0.0,-8857.93,-5677.81,-1135.56,2,4,4803.72
EXIDEIND26JUNFUT,0.0005,1.0,0.1,1.5,0.0,-4322.63,0.0,-4923.33,-4974.28,-994.86,1,4,2439.39
EXIDEIND26JUNFUT,0.0005,1.0,0.1,2.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.0005,1.0,0.1,3.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.0005,1.0,0.25,1.0,0.0,-4458.96,0.0,-8857.93,-5677.81,-1135.56,2,4,4803.72
EXIDEIND26JUNFUT,0.0005,1.0,0.25,1.5,0.0,-4322.63,0.0,-4923.33,-4974.28,-994.86,1,4,2439.39
EXIDEIND26JUNFUT,0.0005,1.0,0.25,2.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.0005,1.0,0.25,3.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.0005,1.0,0.5,1.0,0.0,-4458.96,0.0,-8857.93,-5677.81,-1135.56,2,4,4803.72
EXIDEIND26JUNFUT,0.0005,1.0,0.5,1.5,0.0,-4322.63,0.0,-4923.33,-4974.28,-994.86,1,4,2439.39
EXIDEIND26JUNFUT,0.0005,1.0,0.5,2.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.0005,1.0,0.5,3.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.0005,1.5,0.05,1.0,-0.7552,734.28,-1.2125,113119.15,88825.36,17765.07,2,4,58489.34
EXIDEIND26JUNFUT,0.0005,1.5,0.05,1.5,0.4573,-1000.85,7.5775,115740.01,92595.25,18519.05,2,4,58530.95
EXIDEIND26JUNFUT,0.0005,1.5,0.05,2.0,1.9133,28558.18,11.565,122638.7,125314.86,25062.97,3,4,55231.46
EXIDEIND26JUNFUT,0.0005,1.5,0.05,3.0,2.9058,-1650.46,14.63,115351.33,89026.45,17805.29,2,4,56097.16
EXIDEIND26JUNFUT,0.0005,1.5,0.1,1.0,-0.7552,734.28,-1.2125,113119.15,88825.36,17765.07,2,4,58489.34
EXIDEIND26JUNFUT,0.0005,1.5,0.1,1.5,0.4573,-1000.85,7.5775,115740.01,92595.25,18519.05,2,4,58530.95
EXIDEIND26JUNFUT,0.0005,1.5,0.1,2.0,1.9133,28558.18,11.565,122638.7,125314.86,25062.97,3,4,55231.46
EXIDEIND26JUNFUT,0.0005,1.5,0.1,3.0,2.9058,-1650.46,14.63,115351.33,89026.45,17805.29,2,4,56097.16
EXIDEIND26JUNFUT,0.0005,1.5,0.25,1.0,-0.7552,734.28,-1.2125,113119.15,88825.36,17765.07,2,4,58489.34
EXIDEIND26JUNFUT,0.0005,1.5,0.25,1.5,0.4573,-1000.85,7.5775,115740.01,92595.25,18519.05,2,4,58530.95
EXIDEIND26JUNFUT,0.0005,1.5,0.25,2.0,1.9133,28558.18,11.565,122638.7,125314.86,25062.97,3,4,55231.46
EXIDEIND26JUNFUT,0.0005,1.5,0.25,3.0,2.9058,-1650.46,14.63,115351.33,89026.45,17805.29,2,4,56097.16
EXIDEIND26JUNFUT,0.0005,1.5,0.5,1.0,-0.7552,734.28,-1.2125,113119.15,88825.36,17765.07,2,4,58489.34
EXIDEIND26JUNFUT,0.0005,1.5,0.5,1.5,0.4573,-1000.85,7.5775,115740.01,92595.25,18519.05,2,4,58530.95
EXIDEIND26JUNFUT,0.0005,1.5,0.5,2.0,1.9133,28558.18,11.565,122638.7,125314.86,25062.97,3,4,55231.46
EXIDEIND26JUNFUT,0.0005,1.5,0.5,3.0,2.9058,-1650.46,14.63,115351.33,89026.45,17805.29,2,4,56097.16
EXIDEIND26JUNFUT,0.0005,2.0,0.05,1.0,2.5775,59206.62,9.475,266272.92,257458.54,51491.71,3,4,51640.36
EXIDEIND26JUNFUT,0.0005,2.0,0.05,1.5,1.0619,36018.83,9.0325,199716.57,191339.12,38267.82,3,4,59654.52
EXIDEIND26JUNFUT,0.0005,2.0,0.05,2.0,0.9056,34223.97,8.7575,193813.47,186322.26,37264.45,3,4,58697.76
EXIDEIND26JUNFUT,0.0005,2.0,0.05,3.0,0.8977,52767.82,8.3375,189910.61,199647.91,39929.58,4,4,52288.31
EXIDEIND26JUNFUT,0.0005,2.0,0.1,1.0,2.5775,59206.62,9.475,266272.92,257458.54,51491.71,3,4,51640.36
EXIDEIND26JUNFUT,0.0005,2.0,0.1,1.5,1.0619,36018.83,9.0325,199716.57,191339.12,38267.82,3,4,59654.52
EXIDEIND26JUNFUT,0.0005,2.0,0.1,2.0,0.9056,34223.97,8.7575,193813.47,186322.26,37264.45,3,4,58697.76
EXIDEIND26JUNFUT,0.0005,2.0,0.1,3.0,0.8977,52767.82,8.3375,189910.61,199647.91,39929.58,4,4,52288.31
EXIDEIND26JUNFUT,0.0005,2.0,0.25,1.0,2.5775,59206.62,9.475,266272.92,257458.54,51491.71,3,4,51640.36
EXIDEIND26JUNFUT,0.0005,2.0,0.25,1.5,1.0619,36018.83,9.0325,199716.57,191339.12,38267.82,3,4,59654.52
EXIDEIND26JUNFUT,0.0005,2.0,0.25,2.0,0.9056,34223.97,8.7575,193813.47,186322.26,37264.45,3,4,58697.76
EXIDEIND26JUNFUT,0.0005,2.0,0.25,3.0,0.8977,52767.82,8.3375,189910.61,199647.91,39929.58,4,4,52288.31
EXIDEIND26JUNFUT,0.0005,2.0,0.5,1.0,2.5775,59206.62,9.475,266272.92,257458.54,51491.71,3,4,51640.36
EXIDEIND26JUNFUT,0.0005,2.0,0.5,1.5,1.0619,36018.83,9.0325,199716.57,191339.12,38267.82,3,4,59654.52
EXIDEIND26JUNFUT,0.0005,2.0,0.5,2.0,0.9056,34223.97,8.7575,193813.47,186322.26,37264.45,3,4,58697.76
EXIDEIND26JUNFUT,0.0005,2.0,0.5,3.0,0.8977,52767.82,8.3375,189910.61,199647.91,39929.58,4,4,52288.31
EXIDEIND26JUNFUT,0.001,1.0,0.05,1.0,0.0,-4458.96,0.0,-8857.93,-5677.81,-1135.56,2,4,4803.72
EXIDEIND26JUNFUT,0.001,1.0,0.05,1.5,0.0,-4322.63,0.0,-4923.33,-4974.28,-994.86,1,4,2439.39
EXIDEIND26JUNFUT,0.001,1.0,0.05,2.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.001,1.0,0.05,3.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.001,1.0,0.1,1.0,0.0,-4458.96,0.0,-8857.93,-5677.81,-1135.56,2,4,4803.72
EXIDEIND26JUNFUT,0.001,1.0,0.1,1.5,0.0,-4322.63,0.0,-4923.33,-4974.28,-994.86,1,4,2439.39
EXIDEIND26JUNFUT,0.001,1.0,0.1,2.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.001,1.0,0.1,3.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.001,1.0,0.25,1.0,0.0,-4458.96,0.0,-8857.93,-5677.81,-1135.56,2,4,4803.72
EXIDEIND26JUNFUT,0.001,1.0,0.25,1.5,0.0,-4322.63,0.0,-4923.33,-4974.28,-994.86,1,4,2439.39
EXIDEIND26JUNFUT,0.001,1.0,0.25,2.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.001,1.0,0.25,3.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.001,1.0,0.5,1.0,0.0,-4458.96,0.0,-8857.93,-5677.81,-1135.56,2,4,4803.72
EXIDEIND26JUNFUT,0.001,1.0,0.5,1.5,0.0,-4322.63,0.0,-4923.33,-4974.28,-994.86,1,4,2439.39
EXIDEIND26JUNFUT,0.001,1.0,0.5,2.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.001,1.0,0.5,3.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.001,1.5,0.05,1.0,-0.885,-208.43,-1.435,111242.72,86948.94,17389.79,2,4,58545.28
EXIDEIND26JUNFUT,0.001,1.5,0.05,1.5,0.2983,-1939.07,7.305,113863.59,90718.82,18143.76,2,4,58569.87
EXIDEIND26JUNFUT,0.001,1.5,0.05,2.0,1.9133,28558.18,11.565,122638.7,125314.86,25062.97,3,4,55231.46
EXIDEIND26JUNFUT,0.001,1.5,0.05,3.0,2.7469,-2588.67,14.3575,113474.9,87150.02,17430.0,2,4,56133.0
EXIDEIND26JUNFUT,0.001,1.5,0.1,1.0,-0.885,-208.43,-1.435,111242.72,86948.94,17389.79,2,4,58545.28
EXIDEIND26JUNFUT,0.001,1.5,0.1,1.5,0.2983,-1939.07,7.305,113863.59,90718.82,18143.76,2,4,58569.87
EXIDEIND26JUNFUT,0.001,1.5,0.1,2.0,1.9133,28558.18,11.565,122638.7,125314.86,25062.97,3,4,55231.46
EXIDEIND26JUNFUT,0.001,1.5,0.1,3.0,2.7469,-2588.67,14.3575,113474.9,87150.02,17430.0,2,4,56133.0
EXIDEIND26JUNFUT,0.001,1.5,0.25,1.0,-0.885,-208.43,-1.435,111242.72,86948.94,17389.79,2,4,58545.28
EXIDEIND26JUNFUT,0.001,1.5,0.25,1.5,0.2983,-1939.07,7.305,113863.59,90718.82,18143.76,2,4,58569.87
EXIDEIND26JUNFUT,0.001,1.5,0.25,2.0,1.9133,28558.18,11.565,122638.7,125314.86,25062.97,3,4,55231.46
EXIDEIND26JUNFUT,0.001,1.5,0.25,3.0,2.7469,-2588.67,14.3575,113474.9,87150.02,17430.0,2,4,56133.0
EXIDEIND26JUNFUT,0.001,1.5,0.5,1.0,-0.885,-208.43,-1.435,111242.72,86948.94,17389.79,2,4,58545.28
EXIDEIND26JUNFUT,0.001,1.5,0.5,1.5,0.2983,-1939.07,7.305,113863.59,90718.82,18143.76,2,4,58569.87
EXIDEIND26JUNFUT,0.001,1.5,0.5,2.0,1.9133,28558.18,11.565,122638.7,125314.86,25062.97,3,4,55231.46
EXIDEIND26JUNFUT,0.001,1.5,0.5,3.0,2.7469,-2588.67,14.3575,113474.9,87150.02,17430.0,2,4,56133.0
EXIDEIND26JUNFUT,0.001,2.0,0.05,1.0,2.5294,57404.97,9.3925,262669.61,253855.23,50771.05,3,4,51186.63
EXIDEIND26JUNFUT,0.001,2.0,0.05,1.5,0.9429,33137.02,8.83,193961.96,185584.51,37116.9,3,4,59623.6
EXIDEIND26JUNFUT,0.001,2.0,0.05,2.0,0.8327,32426.81,8.6325,190228.15,182736.94,36547.39,3,4,58657.57
EXIDEIND26JUNFUT,0.001,2.0,0.05,3.0,0.8248,50966.16,8.2125,186307.29,196044.58,39208.92,4,4,52272.65
EXIDEIND26JUNFUT,0.001,2.0,0.1,1.0,2.5294,57404.97,9.3925,262669.61,253855.23,50771.05,3,4,51186.63
EXIDEIND26JUNFUT,0.001,2.0,0.1,1.5,0.9429,33137.02,8.83,193961.96,185584.51,37116.9,3,4,59623.6
EXIDEIND26JUNFUT,0.001,2.0,0.1,2.0,0.8327,32426.81,8.6325,190228.15,182736.94,36547.39,3,4,58657.57
EXIDEIND26JUNFUT,0.001,2.0,0.1,3.0,0.8248,50966.16,8.2125,186307.29,196044.58,39208.92,4,4,52272.65
EXIDEIND26JUNFUT,0.001,2.0,0.25,1.0,2.5294,57404.97,9.3925,262669.61,253855.23,50771.05,3,4,51186.63
EXIDEIND26JUNFUT,0.001,2.0,0.25,1.5,0.9429,33137.02,8.83,193961.96,185584.51,37116.9,3,4,59623.6
EXIDEIND26JUNFUT,0.001,2.0,0.25,2.0,0.8327,32426.81,8.6325,190228.15,182736.94,36547.39,3,4,58657.57
EXIDEIND26JUNFUT,0.001,2.0,0.25,3.0,0.8248,50966.16,8.2125,186307.29,196044.58,39208.92,4,4,52272.65
EXIDEIND26JUNFUT,0.001,2.0,0.5,1.0,2.5294,57404.97,9.3925,262669.61,253855.23,50771.05,3,4,51186.63
EXIDEIND26JUNFUT,0.001,2.0,0.5,1.5,0.9429,33137.02,8.83,193961.96,185584.51,37116.9,3,4,59623.6
EXIDEIND26JUNFUT,0.001,2.0,0.5,2.0,0.8327,32426.81,8.6325,190228.15,182736.94,36547.39,3,4,58657.57
EXIDEIND26JUNFUT,0.001,2.0,0.5,3.0,0.8248,50966.16,8.2125,186307.29,196044.58,39208.92,4,4,52272.65
EXIDEIND26JUNFUT,0.002,1.0,0.05,1.0,0.0,-4463.46,0.0,-8875.93,-5695.81,-1139.16,2,4,4800.81
EXIDEIND26JUNFUT,0.002,1.0,0.05,1.5,0.0,-4322.63,0.0,-4923.33,-4974.28,-994.86,1,4,2439.39
EXIDEIND26JUNFUT,0.002,1.0,0.05,2.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.002,1.0,0.05,3.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.002,1.0,0.1,1.0,0.0,-4463.46,0.0,-8875.93,-5695.81,-1139.16,2,4,4800.81
EXIDEIND26JUNFUT,0.002,1.0,0.1,1.5,0.0,-4322.63,0.0,-4923.33,-4974.28,-994.86,1,4,2439.39
EXIDEIND26JUNFUT,0.002,1.0,0.1,2.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.002,1.0,0.1,3.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.002,1.0,0.25,1.0,0.0,-4463.46,0.0,-8875.93,-5695.81,-1139.16,2,4,4800.81
EXIDEIND26JUNFUT,0.002,1.0,0.25,1.5,0.0,-4322.63,0.0,-4923.33,-4974.28,-994.86,1,4,2439.39
EXIDEIND26JUNFUT,0.002,1.0,0.25,2.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.002,1.0,0.25,3.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.002,1.0,0.5,1.0,0.0,-4463.46,0.0,-8875.93,-5695.81,-1139.16,2,4,4800.81
EXIDEIND26JUNFUT,0.002,1.0,0.5,1.5,0.0,-4322.63,0.0,-4923.33,-4974.28,-994.86,1,4,2439.39
EXIDEIND26JUNFUT,0.002,1.0,0.5,2.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.002,1.0,0.5,3.0,0.0,-1050.49,0.0,-2297.14,-2297.14,-459.43,0,4,439.74
EXIDEIND26JUNFUT,0.002,1.5,0.05,1.0,-0.8923,-257.93,3.1775,109587.01,85293.22,17058.64,2,4,58716.18
EXIDEIND26JUNFUT,0.002,1.5,0.05,1.5,0.2844,-1979.57,7.2825,113791.58,90646.82,18129.36,2,4,58579.01
EXIDEIND26JUNFUT,0.002,1.5,0.05,2.0,1.9017,28513.18,11.545,122548.71,125224.87,25044.97,3,4,55235.15
EXIDEIND26JUNFUT,0.002,1.5,0.05,3.0,2.7323,-2633.85,14.3325,113384.55,87059.67,17411.93,2,4,56134.98
EXIDEIND26JUNFUT,0.002,1.5,0.1,1.0,-0.8923,-257.93,3.1775,109587.01,85293.22,17058.64,2,4,58716.18
EXIDEIND26JUNFUT,0.002,1.5,0.1,1.5,0.2844,-1979.57,7.2825,113791.58,90646.82,18129.36,2,4,58579.01
EXIDEIND26JUNFUT,0.002,1.5,0.1,2.0,1.9017,28513.18,11.545,122548.71,125224.87,25044.97,3,4,55235.15
EXIDEIND26JUNFUT,0.002,1.5,0.1,3.0,2.7323,-2633.85,14.3325,113384.55,87059.67,17411.93,2,4,56134.98
EXIDEIND26JUNFUT,0.002,1.5,0.25,1.0,-0.8923,-257.93,3.1775,109587.01,85293.22,17058.64,2,4,58716.18
EXIDEIND26JUNFUT,0.002,1.5,0.25,1.5,0.2844,-1979.57,7.2825,113791.58,90646.82,18129.36,2,4,58579.01
EXIDEIND26JUNFUT,0.002,1.5,0.25,2.0,1.9017,28513.18,11.545,122548.71,125224.87,25044.97,3,4,55235.15
EXIDEIND26JUNFUT,0.002,1.5,0.25,3.0,2.7323,-2633.85,14.3325,113384.55,87059.67,17411.93,2,4,56134.98
EXIDEIND26JUNFUT,0.002,1.5,0.5,1.0,-0.8923,-257.93,3.1775,109587.01,85293.22,17058.64,2,4,58716.18
EXIDEIND26JUNFUT,0.002,1.5,0.5,1.5,0.2844,-1979.57,7.2825,113791.58,90646.82,18129.36,2,4,58579.01
EXIDEIND26JUNFUT,0.002,1.5,0.5,2.0,1.9017,28513.18,11.545,122548.71,125224.87,25044.97,3,4,55235.15
EXIDEIND26JUNFUT,0.002,1.5,0.5,3.0,2.7323,-2633.85,14.3325,113384.55,87059.67,17411.93,2,4,56134.98
EXIDEIND26JUNFUT,0.002,2.0,0.05,1.0,2.579,59197.63,9.565,266338.14,257523.76,51504.75,3,4,51642.67
EXIDEIND26JUNFUT,0.002,2.0,0.05,1.5,1.0187,34938.68,9.0225,197666.47,189289.02,37857.8,3,4,59632.96
EXIDEIND26JUNFUT,0.002,2.0,0.05,2.0,0.8619,33152.82,8.745,191781.38,184290.16,36858.03,3,4,58668.84
EXIDEIND26JUNFUT,0.002,2.0,0.05,3.0,0.836,51062.33,8.15,183135.82,192873.12,38574.62,4,4,49726.24
EXIDEIND26JUNFUT,0.002,2.0,0.1,1.0,2.579,59197.63,9.565,266338.14,257523.76,51504.75,3,4,51642.67
EXIDEIND26JUNFUT,0.002,2.0,0.1,1.5,1.0187,34938.68,9.0225,197666.47,189289.02,37857.8,3,4,59632.96
EXIDEIND26JUNFUT,0.002,2.0,0.1,2.0,0.8619,33152.82,8.745,191781.38,184290.16,36858.03,3,4,58668.84
EXIDEIND26JUNFUT,0.002,2.0,0.1,3.0,0.836,51062.33,8.15,183135.82,192873.12,38574.62,4,4,49726.24
EXIDEIND26JUNFUT,0.002,2.0,0.25,1.0,2.579,59197.63,9.565,266338.14,257523.76,51504.75,3,4,51642.67
EXIDEIND26JUNFUT,0.002,2.0,0.25,1.5,1.0187,34938.68,9.0225,197666.47,189289.02,37857.8,3,4,59632.96
EXIDEIND26JUNFUT,0.002,2.0,0.25,2.0,0.8619,33152.82,8.745,191781.38,184290.16,36858.03,3,4,58668.84
EXIDEIND26JUNFUT,0.002,2.0,0.25,3.0,0.836,51062.33,8.15,183135.82,192873.12,38574.62,4,4,49726.24
EXIDEIND26JUNFUT,0.002,2.0,0.5,1.0,2.579,59197.63,9.565,266338.14,257523.76,51504.75,3,4,51642.67
EXIDEIND26JUNFUT,0.002,2.0,0.5,1.5,1.0187,34938.68,9.0225,197666.47,189289.02,37857.8,3,4,59632.96
EXIDEIND26JUNFUT,0.002,2.0,0.5,2.0,0.8619,33152.82,8.745,191781.38,184290.16,36858.03,3,4,58668.84
EXIDEIND26JUNFUT,0.002,2.0,0.5,3.0,0.836,51062.33,8.15,183135.82,192873.12,38574.62,4,4,49726.24
EXIDEIND26JUNFUT,0.005,1.0,0.05,1.0,0.0,-4688.95,0.0,-9313.4,-6133.28,-1226.66,2,4,4818.6
EXIDEIND26JUNFUT,0.005,1.0,0.05,1.5,0.0,-5331.89,0.0,-8193.39,-8244.34,-1648.87,0,4,2053.25
EXIDEIND26JUNFUT,0.005,1.0,0.05,2.0,0.0,-1433.97,0.0,-3064.1,-3064.1,-612.82,0,4,699.7
EXIDEIND26JUNFUT,0.005,1.0,0.05,3.0,0.0,-1433.97,0.0,-3064.1,-3064.1,-612.82,0,4,699.7
